domain,problem,config,solved,cost,wall,search_time,picked,tr_off,tr_on,probe_time
pipesworld-notankage,p44-net5-b24-g5.pddl,selector,0,,1800.009,,off,9641655,13738244,177.473
pipesworld-notankage,p45-net5-b26-g4.pddl,off,0,,1799.597,,,,,
pipesworld-notankage,p45-net5-b26-g4.pddl,on,0,,1800.405,,,,,
pipesworld-notankage,p45-net5-b26-g4.pddl,selector,0,,1800.369,,off,13231464,13570534,206.917
pipesworld-notankage,p46-net5-b26-g6.pddl,off,0,,1800.243,,,,,
pipesworld-notankage,p46-net5-b26-g6.pddl,on,0,,1800.283,,,,,
pipesworld-notankage,p46-net5-b26-g6.pddl,selector,0,,1799.827,,off,12021072,14793190,211.375
pipesworld-notankage,p47-net5-b28-g5.pddl,off,0,,1799.772,,,,,
pipesworld-notankage,p47-net5-b28-g5.pddl,on,0,,1800.068,,,,,
pipesworld-notankage,p47-net5-b28-g5.pddl,selector,0,,1800.614,,off,15965326,14835921,200.970
pipesworld-notankage,p48-net5-b28-g7.pddl,off,0,,1441.842,,,,,
pipesworld-notankage,p48-net5-b28-g7.pddl,on,0,,1799.924,,,,,
pipesworld-notankage,p48-net5-b28-g7.pddl,selector,0,,1646.519,,off,14560941,14869983,211.679
pipesworld-notankage,p49-net5-b30-g6.pddl,off,0,,1799.987,,,,,
pipesworld-notankage,p49-net5-b30-g6.pddl,on,0,,1799.538,,,,,
pipesworld-notankage,p49-net5-b30-g6.pddl,selector,0,,1799.709,,off,16636906,15587332,235.185
pipesworld-notankage,p50-net5-b30-g8.pddl,off,0,,1799.542,,,,,
pipesworld-notankage,p50-net5-b30-g8.pddl,on,0,,1799.853,,,,,
pipesworld-notankage,p50-net5-b30-g8.pddl,selector,0,,1800.438,,off,15715988,15999364,234.963
pipesworld-tankage,p01-net1-b6-g2-t50.pddl,off,1,5,0.568,0.0154099,,,,
pipesworld-tankage,p01-net1-b6-g2-t50.pddl,on,1,5,0.618,0.0240004,,,,
pipesworld-tankage,p01-net1-b6-g2-t50.pddl,selector,1,5,0.870,0.0239193,presolve,,,
pipesworld-tankage,p02-net1-b6-g4-t50.pddl,off,1,12,0.718,0.0260402,,,,
pipesworld-tankage,p02-net1-b6-g4-t50.pddl,on,1,12,0.618,0.0240001,,,,
pipesworld-tankage,p02-net1-b6-g4-t50.pddl,selector,1,12,0.719,0.0173712,presolve,,,
pipesworld-tankage,p03-net1-b8-g3-t80.pddl,off,1,8,1.071,0.138618,,,,
pipesworld-tankage,p03-net1-b8-g3-t80.pddl,on,1,8,0.770,0.0861032,,,,
pipesworld-tankage,p03-net1-b8-g3-t80.pddl,selector,1,8,0.970,0.0909703,presolve,,,
pipesworld-tankage,p04-net1-b8-g5-t80.pddl,off,1,11,1.070,0.178144,,,,
pipesworld-tankage,p04-net1-b8-g5-t80.pddl,on,1,11,0.869,0.116154,,,,
pipesworld-tankage,p04-net1-b8-g5-t80.pddl,selector,1,11,1.323,0.212072,presolve,,,
pipesworld-tankage,p05-net1-b10-g4-t50.pddl,off,1,8,1.020,0.281999,,,,
pipesworld-tankage,p05-net1-b10-g4-t50.pddl,on,1,8,1.172,0.241047,,,,
pipesworld-tankage,p05-net1-b10-g4-t50.pddl,selector,1,8,1.524,0.425745,presolve,,,
pipesworld-tankage,p06-net1-b10-g6-t50.pddl,off,1,10,1.070,0.315,,,,
pipesworld-tankage,p06-net1-b10-g6-t50.pddl,on,1,10,1.423,0.478428,,,,
pipesworld-tankage,p06-net1-b10-g6-t50.pddl,selector,1,10,1.222,0.311999,presolve,,,
pipesworld-tankage,p07-net1-b12-g5-t80.pddl,off,1,8,2.681,1.384,,,,
pipesworld-tankage,p07-net1-b12-g5-t80.pddl,on,1,8,4.541,2.8596,,,,
pipesworld-tankage,p07-net1-b12-g5-t80.pddl,selector,1,8,4.040,2.12514,presolve,,,
pipesworld-tankage,p08-net1-b12-g7-t80.pddl,off,1,11,5.747,4.47497,,,,
pipesworld-tankage,p08-net1-b12-g7-t80.pddl,on,1,11,9.973,8.09379,,,,
pipesworld-tankage,p08-net1-b12-g7-t80.pddl,selector,1,11,7.710,5.88986,presolve,,,
pipesworld-tankage,p09-net1-b14-g6-t50.pddl,off,1,18,132.493,131.064,,,,
pipesworld-tankage,p09-net1-b14-g6-t50.pddl,on,1,18,16.510,14.5556,,,,
pipesworld-tankage,p09-net1-b14-g6-t50.pddl,selector,1,18,25.814,13.1586,on,46757,18237,11.713
pipesworld-tankage,p10-net1-b14-g8-t50.pddl,off,1,19,92.968,90.9442,,,,
pipesworld-tankage,p10-net1-b14-g8-t50.pddl,on,1,19,24.452,22.3905,,,,
pipesworld-tankage,p10-net1-b14-g8-t50.pddl,selector,1,19,29.387,16.8967,on,49130,18267,11.763
pipesworld-tankage,p11-net2-b10-g2-t30.pddl,off,1,22,156.368,154.254,,,,
pipesworld-tankage,p11-net2-b10-g2-t30.pddl,on,1,22,163.305,161.417,,,,
pipesworld-tankage,p11-net2-b10-g2-t30.pddl,selector,1,22,166.058,150.215,off,735892,875348,14.532
pipesworld-tankage,p12-net2-b10-g4-t60.pddl,off,1,24,226.039,223.829,,,,
pipesworld-tankage,p12-net2-b10-g4-t60.pddl,on,1,24,183.661,181.245,,,,
pipesworld-tankage,p12-net2-b10-g4-t60.pddl,selector,1,24,192.209,176.351,off,886101,822609,14.580
pipesworld-tankage,p13-net2-b12-g3-t70.pddl,off,1,16,178.433,175.684,,,,
pipesworld-tankage,p13-net2-b12-g3-t70.pddl,on,1,16,206.936,204.415,,,,
pipesworld-tankage,p13-net2-b12-g3-t70.pddl,selector,1,16,208.938,187.164,off,1154377,1229081,20.056
pipesworld-tankage,p14-net2-b12-g5-t30.pddl,off,0,,1800.308,,,,,
pipesworld-tankage,p14-net2-b12-g5-t30.pddl,on,0,,1799.936,,,,,
pipesworld-tankage,p14-net2-b12-g5-t30.pddl,selector,0,,1800.329,,off,1300365,1112162,17.902
pipesworld-tankage,p15-net2-b14-g4-t30.pddl,off,1,30,31.493,30.0037,,,,
pipesworld-tankage,p15-net2-b14-g4-t30.pddl,on,1,30,243.932,241.706,,,,
pipesworld-tankage,p15-net2-b14-g4-t30.pddl,selector,1,30,62.776,42.9048,off,299320,1009515,18.597
pipesworld-tankage,p16-net2-b14-g6-t80.pddl,off,0,,1799.731,,,,,
pipesworld-tankage,p16-net2-b14-g6-t80.pddl,on,0,,1799.778,,,,,
pipesworld-tankage,p16-net2-b14-g6-t80.pddl,selector,0,,1799.452,,off,1041642,1000644,19.058
pipesworld-tankage,p17-net2-b16-g5-t20.pddl,off,1,44,1373.643,1368.89,,,,
pipesworld-tankage,p17-net2-b16-g5-t20.pddl,on,1,44,1527.110,1522.16,,,,
pipesworld-tankage,p17-net2-b16-g5-t20.pddl,selector,1,44,1424.151,1370.44,off,1931492,1554505,49.995
pipesworld-tankage,p18-net2-b16-g7-t60.pddl,off,0,,1799.625,,,,,
pipesworld-tankage,p18-net2-b16-g7-t60.pddl,on,0,,1800.449,,,,,
pipesworld-tankage,p18-net2-b16-g7-t60.pddl,selector,0,,1800.276,,off,2033203,1585408,55.778
pipesworld-tankage,p19-net2-b18-g6-t60.pddl,off,0,,1799.569,,,,,
pipesworld-tankage,p19-net2-b18-g6-t60.pddl,on,0,,1799.770,,,,,
pipesworld-tankage,p19-net2-b18-g6-t60.pddl,selector,0,,1800.174,,off,2325436,2521101,91.688
pipesworld-tankage,p20-net2-b18-g8-t90.pddl,off,0,,1799.623,,,,,
pipesworld-tankage,p20-net2-b18-g8-t90.pddl,on,0,,1799.571,,,,,
pipesworld-tankage,p20-net2-b18-g8-t90.pddl,selector,0,,1799.874,,off,2653251,2306865,141.384
pipesworld-tankage,p21-net3-b12-g2-t60.pddl,off,1,14,72.588,70.2194,,,,
pipesworld-tankage,p21-net3-b12-g2-t60.pddl,on,1,14,108.792,106.243,,,,
pipesworld-tankage,p21-net3-b12-g2-t60.pddl,selector,1,14,128.684,109.81,on,2127930,1476097,17.645
pipesworld-tankage,p22-net3-b12-g4-t60.pddl,off,0,,1800.225,,,,,
pipesworld-tankage,p22-net3-b12-g4-t60.pddl,on,0,,1800.263,,,,,
pipesworld-tankage,p22-net3-b12-g4-t60.pddl,selector,0,,1799.843,,off,1285961,1484173,17.397
pipesworld-tankage,p23-net3-b14-g3-t60.pddl,off,0,,1799.744,,,,,
pipesworld-tankage,p23-net3-b14-g3-t60.pddl,on,0,,1800.519,,,,,
pipesworld-tankage,p23-net3-b14-g3-t60.pddl,selector,0,,1799.963,,off,2162553,1855398,45.533
pipesworld-tankage,p24-net3-b14-g5-t60.pddl,off,0,,1800.018,,,,,
pipesworld-tankage,p24-net3-b14-g5-t60.pddl,on,0,,1799.556,,,,,
pipesworld-tankage,p24-net3-b14-g5-t60.pddl,selector,0,,1800.290,,off,2028418,1988352,57.830
pipesworld-tankage,p25-net3-b16-g5-t60.pddl,off,0,,1799.952,,,,,
pipesworld-tankage,p25-net3-b16-g5-t60.pddl,on,0,,1655.878,,,,,
pipesworld-tankage,p25-net3-b16-g5-t60.pddl,selector,0,,1799.749,,off,4440335,4394510,138.286
pipesworld-tankage,p26-net3-b16-g7-t70.pddl,off,0,,1799.496,,,,,
pipesworld-tankage,p26-net3-b16-g7-t70.pddl,on,0,,1799.798,,,,,
pipesworld-tankage,p26-net3-b16-g7-t70.pddl,selector,0,,1799.530,,off,4340175,3091593,131.096
pipesworld-tankage,p27-net3-b18-g6-t70.pddl,off,0,,1492.050,,,,,
pipesworld-tankage,p27-net3-b18-g6-t70.pddl,on,0,,1799.700,,,,,
pipesworld-tankage,p27-net3-b18-g6-t70.pddl,selector,0,,1550.493,,off,3730542,4828220,157.941
pipesworld-tankage,p28-net3-b18-g7-t70.pddl,off,0,,1522.640,,,,,
pipesworld-tankage,p28-net3-b18-g7-t70.pddl,on,0,,1799.780,,,,,
pipesworld-tankage,p28-net3-b18-g7-t70.pddl,selector,0,,1653.587,,off,4516019,4843595,176.916
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,off,0,,1799.631,,,,,
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,on,0,,1800.435,,,,,
pipesworld-tankage,p29-net3-b20-g6-t70.pddl,selector,0,,1800.138,,off,4677988,4579994,188.546
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,off,0,,1799.622,,,,,
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,on,0,,1379.953,,,,,
pipesworld-tankage,p30-net3-b20-g8-t70.pddl,selector,0,,1800.342,,on,3817415,2640132,170.639
pipesworld-tankage,p31-net4-b14-g3-t20.pddl,off,1,39,173.507,171.631,,,,
pipesworld-tankage,p31-net4-b14-g3-t20.pddl,on,1,39,168.579,166.663,,,,
pipesworld-tankage,p31-net4-b14-g3-t20.pddl,selector,1,39,192.811,161.2,on,1856881,1075882,30.132
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,off,0,,1800.092,,,,,
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,on,0,,1800.242,,,,,
pipesworld-tankage,p32-net4-b14-g5-t30.pddl,selector,0,,1800.394,,off,3184829,2639599,75.985
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,off,0,,1800.242,,,,,
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,on,0,,1800.240,,,,,
pipesworld-tankage,p33-net4-b16-g5-t60.pddl,selector,0,,1800.492,,off,2569103,3934324,75.999
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,off,0,,1800.030,,,,,
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,on,0,,1800.275,,,,,
pipesworld-tankage,p34-net4-b16-g6-t60.pddl,selector,0,,1800.081,,off,4429106,4808115,115.599
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,off,0,,1796.752,,,,,
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,on,0,,1661.063,,,,,
pipesworld-tankage,p35-net4-b18-g4-t90.pddl,selector,0,,1800.208,,off,5060957,4714577,164.653
pipesworld-tankage,p36-net4-b18-g6-t90.pddl,off,0,,1799.675,,,,,
pipesworld-tankage,p36-net4-b18-g6-t90.pddl,on,0,,1799.880,,,,,
pipesworld-tankage,p36-net4-b18-g6-t90.pddl,selector,0,,1799.777,,off,5229353,4508230,170.186
pipesworld-tankage,p37-net4-b20-g5-t60.pddl,off,0,,1799.577,,,,,
pipesworld-tankage,p37-net4-b20-g5-t60.pddl,on,0,,1106.830,,,,,
pipesworld-tankage,p37-net4-b20-g5-t60.pddl,selector,0,,1800.473,,off,6090587,7555126,179.945
pipesworld-tankage,p38-net4-b20-g7-t60.pddl,off,0,,1799.620,,,,,
pipesworld-tankage,p38-net4-b20-g7-t60.pddl,on,0,,1799.701,,,,,
pipesworld-tankage,p38-net4-b20-g7-t60.pddl,selector,0,,1799.707,,off,5922197,4995441,174.012
pipesworld-tankage,p39-net4-b22-g7-t50.pddl,off,0,,1800.370,,,,,
pipesworld-tankage,p39-net4-b22-g7-t50.pddl,on,0,,1800.064,,,,,
pipesworld-tankage,p39-net4-b22-g7-t50.pddl,selector,0,,1541.911,,off,5644072,6928665,185.823
pipesworld-tankage,p40-net4-b22-g8-t50.pddl,off,0,,1800.074,,,,,
pipesworld-tankage,p40-net4-b22-g8-t50.pddl,on,0,,1610.832,,,,,
pipesworld-tankage,p40-net4-b22-g8-t50.pddl,selector,0,,1799.994,,off,6439989,4716077,198.400
pipesworld-tankage,p41-net5-b22-g2-t20.pddl,off,0,,1799.848,,,,,
pipesworld-tankage,p41-net5-b22-g2-t20.pddl,on,0,,1285.008,,,,,
pipesworld-tankage,p41-net5-b22-g2-t20.pddl,selector,0,,1799.832,,off,9741149,8572344,201.257
pipesworld-tankage,p42-net5-b22-g4-t50.pddl,off,0,,1799.643,,,,,
pipesworld-tankage,p42-net5-b22-g4-t50.pddl,on,0,,1800.384,,,,,
pipesworld-tankage,p42-net5-b22-g4-t50.pddl,selector,0,,1800.036,,off,6707735,8052931,203.471
pipesworld-tankage,p43-net5-b24-g3-t80.pddl,off,0,,1799.934,,,,,
pipesworld-tankage,p43-net5-b24-g3-t80.pddl,on,0,,1676.754,,,,,
pipesworld-tankage,p43-net5-b24-g3-t80.pddl,selector,0,,1799.940,,off,8425129,7843241,259.408
pipesworld-tankage,p44-net5-b24-g5-t80.pddl,off,0,,1800.390,,,,,
pipesworld-tankage,p44-net5-b24-g5-t80.pddl,on,0,,1799.786,,,,,
pipesworld-tankage,p44-net5-b24-g5-t80.pddl,selector,0,,1800.293,,off,8683698,8306483,287.866
pipesworld-tankage,p45-net5-b26-g4-t50.pddl,off,0,,1260.234,,,,,
pipesworld-tankage,p45-net5-b26-g4-t50.pddl,on,0,,1799.699,,,,,
pipesworld-tankage,p45-net5-b26-g4-t50.pddl,selector,0,,1800.193,,off,10530402,10147998,264.688
pipesworld-tankage,p46-net5-b26-g6-t50.pddl,off,0,,1800.130,,,,,
pipesworld-tankage,p46-net5-b26-g6-t50.pddl,on,0,,1799.648,,,,,
pipesworld-tankage,p46-net5-b26-g6-t50.pddl,selector,0,,1799.687,,off,11960820,9251592,270.185
pipesworld-tankage,p47-net5-b28-g5-t50.pddl,off,0,,1799.531,,,,,
pipesworld-tankage,p47-net5-b28-g5-t50.pddl,on,0,,1799.766,,,,,
pipesworld-tankage,p47-net5-b28-g5-t50.pddl,selector,0,,1800.413,,off,10683406,13373011,287.976
pipesworld-tankage,p48-net5-b28-g7-t50.pddl,off,0,,1800.416,,,,,
pipesworld-tankage,p48-net5-b28-g7-t50.pddl,on,0,,1800.231,,,,,
pipesworld-tankage,p48-net5-b28-g7-t50.pddl,selector,0,,1799.938,,off,11315443,12549207,284.386
pipesworld-tankage,p49-net5-b30-g6-t50.pddl,off,0,,1561.665,,,,,
pipesworld-tankage,p49-net5-b30-g6-t50.pddl,on,0,,1731.357,,,,,
pipesworld-tankage,p49-net5-b30-g6-t50.pddl,selector,0,,1800.281,,off,14157645,13268628,330.706
pipesworld-tankage,p50-net5-b30-g8-t50.pddl,off,0,,1771.064,,,,,
pipesworld-tankage,p50-net5-b30-g8-t50.pddl,on,0,,1800.280,,,,,
pipesworld-tankage,p50-net5-b30-g8-t50.pddl,selector,0,,1799.651,,off,13661809,13030076,335.078
psr-small,p01-s2-n1-l2-f50.pddl,off,1,8,0.518,0.00100033,,,,
psr-small,p01-s2-n1-l2-f50.pddl,on,1,8,0.518,0.00111553,,,,
psr-small,p01-s2-n1-l2-f50.pddl,selector,1,8,0.719,0.00141338,presolve,,,
psr-small,p02-s5-n1-l3-f30.pddl,off,0,,0.165,,,,,
psr-small,p02-s5-n1-l3-f30.pddl,on,0,,0.166,,,,,
psr-small,p02-s5-n1-l3-f30.pddl,selector,0,,0.166,,,,,
psr-small,p03-s7-n1-l3-f70.pddl,off,1,8,0.517,0.00107261,,,,
psr-small,p03-s7-n1-l3-f70.pddl,on,1,8,0.567,0.000999778,,,,
psr-small,p03-s7-n1-l3-f70.pddl,selector,1,8,0.719,0.00108053,presolve,,,
psr-small,p04-s8-n1-l4-f10.pddl,off,0,,0.115,,,,,
psr-small,p04-s8-n1-l4-f10.pddl,on,0,,0.115,,,,,
psr-small,p04-s8-n1-l4-f10.pddl,selector,0,,0.216,,,,,
psr-small,p05-s9-n1-l4-f30.pddl,off,0,,0.115,,,,,
psr-small,p05-s9-n1-l4-f30.pddl,on,0,,0.166,,,,,
psr-small,p05-s9-n1-l4-f30.pddl,selector,0,,0.166,,,,,
psr-small,p06-s10-n1-l4-f50.pddl,off,1,8,0.518,0.00143445,,,,
psr-small,p06-s10-n1-l4-f50.pddl,on,1,8,0.568,0.00112887,,,,
psr-small,p06-s10-n1-l4-f50.pddl,selector,1,8,0.769,0.00120294,presolve,,,
psr-small,p07-s11-n1-l4-f70.pddl,off,0,,0.115,,,,,
psr-small,p07-s11-n1-l4-f70.pddl,on,0,,0.115,,,,,
psr-small,p07-s11-n1-l4-f70.pddl,selector,0,,0.166,,,,,
psr-small,p08-s12-n1-l5-f10.pddl,off,0,,0.115,,,,,
psr-small,p08-s12-n1-l5-f10.pddl,on,0,,0.115,,,,,
psr-small,p08-s12-n1-l5-f10.pddl,selector,0,,0.166,,,,,
psr-small,p09-s13-n1-l5-f30.pddl,off,0,,0.467,0.000553939,,,,
psr-small,p09-s13-n1-l5-f30.pddl,on,0,,0.467,0.000341046,,,,
psr-small,p09-s13-n1-l5-f30.pddl,selector,0,,1.422,0.000254238,off,0,0,0.999
psr-small,p10-s17-n2-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p10-s17-n2-l2-f30.pddl,on,0,,0.165,,,,,
psr-small,p10-s17-n2-l2-f30.pddl,selector,0,,0.165,,,,,
psr-small,p11-s18-n2-l2-f50.pddl,off,0,,0.115,,,,,
psr-small,p11-s18-n2-l2-f50.pddl,on,0,,0.115,,,,,
psr-small,p11-s18-n2-l2-f50.pddl,selector,0,,0.166,,,,,
psr-small,p12-s21-n2-l3-f30.pddl,off,0,,0.115,,,,,
psr-small,p12-s21-n2-l3-f30.pddl,on,0,,0.115,,,,,
psr-small,p12-s21-n2-l3-f30.pddl,selector,0,,0.166,,,,,
psr-small,p13-s22-n2-l3-f50.pddl,off,0,,0.115,,,,,
psr-small,p13-s22-n2-l3-f50.pddl,on,0,,0.165,,,,,
psr-small,p13-s22-n2-l3-f50.pddl,selector,0,,0.166,,,,,
psr-small,p14-s23-n2-l3-f70.pddl,off,0,,0.115,,,,,
psr-small,p14-s23-n2-l3-f70.pddl,on,0,,0.115,,,,,
psr-small,p14-s23-n2-l3-f70.pddl,selector,0,,0.216,,,,,
psr-small,p15-s24-n2-l4-f10.pddl,off,0,,0.166,,,,,
psr-small,p15-s24-n2-l4-f10.pddl,on,0,,0.115,,,,,
psr-small,p15-s24-n2-l4-f10.pddl,selector,0,,0.216,,,,,
psr-small,p16-s29-n2-l5-f30.pddl,off,0,,0.166,,,,,
psr-small,p16-s29-n2-l5-f30.pddl,on,0,,0.166,,,,,
psr-small,p16-s29-n2-l5-f30.pddl,selector,0,,0.216,,,,,
psr-small,p17-s30-n2-l5-f50.pddl,off,0,,0.166,,,,,
psr-small,p17-s30-n2-l5-f50.pddl,on,0,,0.115,,,,,
psr-small,p17-s30-n2-l5-f50.pddl,selector,0,,0.166,,,,,
psr-small,p18-s31-n2-l5-f70.pddl,off,0,,0.165,,,,,
psr-small,p18-s31-n2-l5-f70.pddl,on,0,,0.166,,,,,
psr-small,p18-s31-n2-l5-f70.pddl,selector,0,,0.165,,,,,
psr-small,p19-s33-n3-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p19-s33-n3-l2-f30.pddl,on,0,,0.166,,,,,
psr-small,p19-s33-n3-l2-f30.pddl,selector,0,,0.166,,,,,
psr-small,p20-s34-n3-l2-f50.pddl,off,0,,0.115,,,,,
psr-small,p20-s34-n3-l2-f50.pddl,on,0,,0.115,,,,,
psr-small,p20-s34-n3-l2-f50.pddl,selector,0,,0.216,,,,,
psr-small,p21-s35-n3-l2-f70.pddl,off,0,,0.115,,,,,
psr-small,p21-s35-n3-l2-f70.pddl,on,0,,0.115,,,,,
psr-small,p21-s35-n3-l2-f70.pddl,selector,0,,0.216,,,,,
psr-small,p22-s37-n3-l3-f30.pddl,off,0,,0.115,,,,,
psr-small,p22-s37-n3-l3-f30.pddl,on,0,,0.115,,,,,
psr-small,p22-s37-n3-l3-f30.pddl,selector,0,,0.166,,,,,
psr-small,p23-s38-n3-l3-f50.pddl,off,0,,0.115,,,,,
psr-small,p23-s38-n3-l3-f50.pddl,on,0,,0.115,,,,,
psr-small,p23-s38-n3-l3-f50.pddl,selector,0,,0.165,,,,,
psr-small,p24-s39-n3-l3-f70.pddl,off,0,,0.115,,,,,
psr-small,p24-s39-n3-l3-f70.pddl,on,0,,0.165,,,,,
psr-small,p24-s39-n3-l3-f70.pddl,selector,0,,0.166,,,,,
psr-small,p25-s40-n3-l4-f10.pddl,off,0,,0.115,,,,,
psr-small,p25-s40-n3-l4-f10.pddl,on,0,,0.115,,,,,
psr-small,p25-s40-n3-l4-f10.pddl,selector,0,,0.165,,,,,
psr-small,p26-s41-n3-l4-f30.pddl,off,0,,0.166,,,,,
psr-small,p26-s41-n3-l4-f30.pddl,on,0,,0.115,,,,,
psr-small,p26-s41-n3-l4-f30.pddl,selector,0,,0.216,,,,,
psr-small,p27-s42-n3-l4-f50.pddl,off,0,,0.115,,,,,
psr-small,p27-s42-n3-l4-f50.pddl,on,0,,0.115,,,,,
psr-small,p27-s42-n3-l4-f50.pddl,selector,0,,0.216,,,,,
psr-small,p28-s43-n3-l4-f70.pddl,off,0,,0.115,,,,,
psr-small,p28-s43-n3-l4-f70.pddl,on,0,,0.115,,,,,
psr-small,p28-s43-n3-l4-f70.pddl,selector,0,,0.216,,,,,
psr-small,p29-s45-n3-l5-f30.pddl,off,0,,0.115,,,,,
psr-small,p29-s45-n3-l5-f30.pddl,on,0,,0.166,,,,,
psr-small,p29-s45-n3-l5-f30.pddl,selector,0,,0.216,,,,,
psr-small,p30-s46-n3-l5-f50.pddl,off,0,,0.115,,,,,
psr-small,p30-s46-n3-l5-f50.pddl,on,0,,0.115,,,,,
psr-small,p30-s46-n3-l5-f50.pddl,selector,0,,0.165,,,,,
psr-small,p31-s49-n4-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p31-s49-n4-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p31-s49-n4-l2-f30.pddl,selector,0,,0.165,,,,,
psr-small,p32-s50-n4-l2-f50.pddl,off,0,,0.166,,,,,
psr-small,p32-s50-n4-l2-f50.pddl,on,0,,0.166,,,,,
psr-small,p32-s50-n4-l2-f50.pddl,selector,0,,0.166,,,,,
psr-small,p33-s51-n4-l2-f70.pddl,off,0,,0.166,,,,,
psr-small,p33-s51-n4-l2-f70.pddl,on,0,,0.115,,,,,
psr-small,p33-s51-n4-l2-f70.pddl,selector,0,,0.166,,,,,
psr-small,p34-s55-n4-l3-f70.pddl,off,0,,0.166,,,,,
psr-small,p34-s55-n4-l3-f70.pddl,on,0,,0.166,,,,,
psr-small,p34-s55-n4-l3-f70.pddl,selector,0,,0.166,,,,,
psr-small,p35-s57-n5-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p35-s57-n5-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p35-s57-n5-l2-f30.pddl,selector,0,,0.216,,,,,
psr-small,p36-s65-n6-l2-f30.pddl,off,0,,0.165,,,,,
psr-small,p36-s65-n6-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p36-s65-n6-l2-f30.pddl,selector,0,,0.165,,,,,
psr-small,p37-s67-n6-l2-f70.pddl,off,0,,0.166,,,,,
psr-small,p37-s67-n6-l2-f70.pddl,on,0,,0.166,,,,,
psr-small,p37-s67-n6-l2-f70.pddl,selector,0,,0.165,,,,,
psr-small,p38-s78-n3-l3-f50.pddl,off,0,,0.115,,,,,
psr-small,p38-s78-n3-l3-f50.pddl,on,0,,0.115,,,,,
psr-small,p38-s78-n3-l3-f50.pddl,selector,0,,0.216,,,,,
psr-small,p39-s79-n3-l3-f70.pddl,off,0,,0.165,,,,,
psr-small,p39-s79-n3-l3-f70.pddl,on,0,,0.115,,,,,
psr-small,p39-s79-n3-l3-f70.pddl,selector,0,,0.165,,,,,
psr-small,p40-s80-n3-l4-f10.pddl,off,0,,0.115,,,,,
psr-small,p40-s80-n3-l4-f10.pddl,on,0,,0.115,,,,,
psr-small,p40-s80-n3-l4-f10.pddl,selector,0,,0.166,,,,,
psr-small,p41-s81-n3-l4-f30.pddl,off,0,,0.115,,,,,
psr-small,p41-s81-n3-l4-f30.pddl,on,0,,0.115,,,,,
psr-small,p41-s81-n3-l4-f30.pddl,selector,0,,0.166,,,,,
psr-small,p42-s82-n3-l4-f50.pddl,off,0,,0.115,,,,,
psr-small,p42-s82-n3-l4-f50.pddl,on,0,,0.115,,,,,
psr-small,p42-s82-n3-l4-f50.pddl,selector,0,,0.166,,,,,
psr-small,p43-s83-n3-l4-f70.pddl,off,0,,0.115,,,,,
psr-small,p43-s83-n3-l4-f70.pddl,on,0,,0.165,,,,,
psr-small,p43-s83-n3-l4-f70.pddl,selector,0,,0.165,,,,,
psr-small,p44-s89-n4-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p44-s89-n4-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p44-s89-n4-l2-f30.pddl,selector,0,,0.166,,,,,
psr-small,p45-s94-n4-l3-f50.pddl,off,0,,0.115,,,,,
psr-small,p45-s94-n4-l3-f50.pddl,on,0,,0.166,,,,,
psr-small,p45-s94-n4-l3-f50.pddl,selector,0,,0.166,,,,,
psr-small,p46-s97-n5-l2-f30.pddl,off,0,,0.166,,,,,
psr-small,p46-s97-n5-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p46-s97-n5-l2-f30.pddl,selector,0,,0.165,,,,,
psr-small,p47-s98-n5-l2-f50.pddl,off,0,,0.115,,,,,
psr-small,p47-s98-n5-l2-f50.pddl,on,0,,0.166,,,,,
psr-small,p47-s98-n5-l2-f50.pddl,selector,0,,0.165,,,,,
psr-small,p48-s101-n5-l3-f30.pddl,off,0,,0.115,,,,,
psr-small,p48-s101-n5-l3-f30.pddl,on,0,,0.115,,,,,
psr-small,p48-s101-n5-l3-f30.pddl,selector,0,,0.166,,,,,
psr-small,p49-s105-n6-l2-f30.pddl,off,0,,0.115,,,,,
psr-small,p49-s105-n6-l2-f30.pddl,on,0,,0.115,,,,,
psr-small,p49-s105-n6-l2-f30.pddl,selector,0,,0.216,,,,,
psr-small,p50-s107-n6-l2-f70.pddl,off,0,,0.165,,,,,
psr-small,p50-s107-n6-l2-f70.pddl,on,0,,0.115,,,,,
